,id,type,special_status,notes
1135,lncRNA_5307,lncRNA,NA,NA
1136,lncRNA_5861,lncRNA,NA,NA
1137,lncRNA_7216,lncRNA,NA,NA
1138,lncRNA_7225,lncRNA,NA,NA
1139,lncRNA_11207,lncRNA,NA,NA
1140,lncRNA_11241,lncRNA,NA,NA
1141,lncRNA_11989,lncRNA,NA,NA
1142,lncRNA_130,lncRNA,NA,NA
1143,lncRNA_1948,lncRNA,NA,NA
1144,lncRNA_2968,lncRNA,NA,NA
1145,lncRNA_2969,lncRNA,NA,NA
1146,lncRNA_5780,lncRNA,NA,NA
1147,lncRNA_10197,lncRNA,NA,NA
1148,lncRNA_15318,lncRNA,NA,NA
1149,lncRNA_15319,lncRNA,NA,NA
1150,lncRNA_15321,lncRNA,NA,NA
1151,lncRNA_1876,lncRNA,NA,NA
1152,lncRNA_2053,lncRNA,NA,NA
1153,lncRNA_9748,lncRNA,NA,NA
1154,lncRNA_9749,lncRNA,NA,NA
1155,lncRNA_11225,lncRNA,NA,NA
1156,lncRNA_11242,lncRNA,NA,NA
1157,lncRNA_11278,lncRNA,NA,NA
1158,lncRNA_11312,lncRNA,NA,NA
1159,lncRNA_11313,lncRNA,NA,NA
1160,lncRNA_12247,lncRNA,NA,NA
1161,lncRNA_12852,lncRNA,NA,NA
1162,lncRNA_12855,lncRNA,NA,NA
1163,lncRNA_13135,lncRNA,NA,NA
1164,lncRNA_13136,lncRNA,NA,NA
1165,lncRNA_13138,lncRNA,NA,NA
1166,lncRNA_13289,lncRNA,NA,NA
1167,lncRNA_13353,lncRNA,NA,NA
1168,lncRNA_13354,lncRNA,NA,NA
1169,lncRNA_1667,lncRNA,NA,NA
1170,lncRNA_2012,lncRNA,NA,NA
1171,lncRNA_2570,lncRNA,NA,NA
1172,lncRNA_2660,lncRNA,NA,NA
1173,lncRNA_2661,lncRNA,NA,NA
1174,lncRNA_2662,lncRNA,NA,NA
1175,lncRNA_3631,lncRNA,NA,NA
1176,lncRNA_3648,lncRNA,NA,NA
1177,lncRNA_4039,lncRNA,NA,NA
1178,lncRNA_4040,lncRNA,NA,NA
1179,lncRNA_4041,lncRNA,NA,NA
1180,lncRNA_4117,lncRNA,NA,NA
1181,lncRNA_4793,lncRNA,NA,NA
1182,lncRNA_5909,lncRNA,NA,NA
1183,lncRNA_5911,lncRNA,NA,NA
1184,lncRNA_5912,lncRNA,NA,NA
1185,lncRNA_6434,lncRNA,NA,NA
1186,lncRNA_7037,lncRNA,NA,NA
1187,lncRNA_7367,lncRNA,NA,NA
1188,lncRNA_9391,lncRNA,NA,NA
1189,lncRNA_958,lncRNA,NA,NA
1190,lncRNA_13096,lncRNA,NA,NA
1191,lncRNA_1825,lncRNA,NA,NA
1192,lncRNA_14588,lncRNA,NA,NA
1193,lncRNA_14651,lncRNA,NA,NA
1194,lncRNA_1179,lncRNA,NA,NA
1195,lncRNA_15266,lncRNA,NA,NA
1196,lncRNA_4983,lncRNA,NA,NA
1197,lncRNA_019,lncRNA,NA,NA
1198,lncRNA_10228,lncRNA,NA,NA
1199,lncRNA_10482,lncRNA,NA,NA
1200,lncRNA_11833,lncRNA,NA,NA
1201,lncRNA_12253,lncRNA,NA,NA
1202,lncRNA_12314,lncRNA,NA,NA
1203,lncRNA_12531,lncRNA,NA,NA
1204,lncRNA_12532,lncRNA,NA,NA
1205,lncRNA_12584,lncRNA,NA,NA
1206,lncRNA_13543,lncRNA,NA,NA
1207,lncRNA_13549,lncRNA,NA,NA
1208,lncRNA_13554,lncRNA,NA,NA
1209,lncRNA_13560,lncRNA,NA,NA
1210,lncRNA_15433,lncRNA,NA,NA
1211,lncRNA_2580,lncRNA,NA,NA
1212,lncRNA_2845,lncRNA,NA,NA
1213,lncRNA_2846,lncRNA,NA,NA
1214,lncRNA_2847,lncRNA,NA,NA
1215,lncRNA_3153,lncRNA,NA,NA
1216,lncRNA_3484,lncRNA,NA,NA
1217,lncRNA_3610,lncRNA,NA,NA
1218,lncRNA_3991,lncRNA,NA,NA
1219,lncRNA_5197,lncRNA,NA,NA
1220,lncRNA_5348,lncRNA,NA,NA
1221,lncRNA_5387,lncRNA,NA,NA
1222,lncRNA_5742,lncRNA,NA,NA
1223,lncRNA_6312,lncRNA,NA,NA
1224,lncRNA_6316,lncRNA,NA,NA
1225,lncRNA_6333,lncRNA,NA,NA
1226,lncRNA_6381,lncRNA,NA,NA
1227,lncRNA_9687,lncRNA,NA,NA
1228,lncRNA_14428,lncRNA,NA,NA
1229,lncRNA_1966,lncRNA,NA,NA
1230,lncRNA_2623,lncRNA,NA,NA
1231,lncRNA_2794,lncRNA,NA,NA
1232,lncRNA_2824,lncRNA,NA,NA
1233,lncRNA_2825,lncRNA,NA,NA
1234,lncRNA_6310,lncRNA,NA,NA
1235,lncRNA_6636,lncRNA,NA,NA
1236,lncRNA_6637,lncRNA,NA,NA
1237,lncRNA_6638,lncRNA,NA,NA
1238,lncRNA_7498,lncRNA,NA,NA
1239,lncRNA_8006,lncRNA,NA,NA
1240,lncRNA_8147,lncRNA,NA,NA
1241,lncRNA_8471,lncRNA,NA,NA
1242,lncRNA_8472,lncRNA,NA,NA
1243,lncRNA_9753,lncRNA,NA,NA
1244,lncRNA_13545,lncRNA,NA,NA
1245,lncRNA_14187,lncRNA,NA,NA
1246,lncRNA_14189,lncRNA,NA,NA
1247,lncRNA_3107,lncRNA,NA,NA
1248,lncRNA_12864,lncRNA,NA,NA
1249,lncRNA_3267,lncRNA,NA,NA
1250,lncRNA_9842,lncRNA,NA,NA
1251,lncRNA_1006,lncRNA,NA,NA
1252,lncRNA_13035,lncRNA,NA,NA
1253,lncRNA_13879,lncRNA,NA,NA
1254,lncRNA_13916,lncRNA,NA,NA
1255,lncRNA_13917,lncRNA,NA,NA
1256,lncRNA_1818,lncRNA,NA,NA
1257,lncRNA_5169,lncRNA,NA,NA
1258,lncRNA_6768,lncRNA,NA,NA
1259,lncRNA_7966,lncRNA,NA,NA
1260,lncRNA_8496,lncRNA,NA,NA
1261,lncRNA_8514,lncRNA,NA,NA
1262,lncRNA_8523,lncRNA,NA,NA
1263,lncRNA_8791,lncRNA,NA,NA
1264,lncRNA_9159,lncRNA,NA,NA
1265,lncRNA_12048,lncRNA,NA,NA
1266,lncRNA_7781,lncRNA,NA,NA
