sample140	sample145	sample150	sample173	sample178
XR_006393650.1	7.32294558650824	9.31058839501758	10.1415844514446	8.59315502162704	8.2256092655202
XR_006395302.1	9.28294776527816	8.66360045803457	7.76106696591084	7.12806965101769	10.3225200793955
XM_044318788.1	7.30342225614229	6.2971018992139	7.96633102266432	6.2971018992139	9.04767385251421
XM_029332376.2	6.2971018992139	7.49192357978983	8.80299859606582	11.000297597936	11.6437730035668
XM_044307146.1	6.58998317349259	6.2971018992139	8.532659586797	8.20679721649635	6.2971018992139
XM_044322470.1	10.8720931870773	11.1728178732513	8.40692864345611	7.58592802079617	7.48595225173491
XR_006397723.1	6.2971018992139	7.5551113325383	6.2971018992139	8.27979893187835	9.40433119888921
XM_044328393.1	7.1641476210223	9.31311932633801	12.3649077721677	8.74760771642497	8.89101001102132
XM_029349271.2	8.26230685435275	9.24577832566146	9.88496804036084	8.00848181791869	6.55549992842325
XM_044308195.1	6.50437772945545	6.2971018992139	6.2971018992139	9.79111300306482	8.6239943547469
XM_044310837.1	7.53738603018142	6.2971018992139	8.94253339413354	6.2971018992139	6.2971018992139
XM_044316015.1	7.90441341588389	6.2971018992139	6.91598130550101	6.2971018992139	8.85902533533986
XM_044324692.1	6.2971018992139	10.3068967178319	6.62209733571764	6.64024254064458	6.55549992842325
XM_044319548.1	6.2971018992139	6.2971018992139	8.62220237473883	6.90780850089273	8.51008119212937
XM_029358570.2	8.38312277473748	6.2971018992139	6.2971018992139	9.40178149653346	8.25579770654605
XM_029344513.2	8.86140918182573	7.37650774579873	9.07647684968144	6.51442946055221	6.2971018992139
XM_044321956.1	9.87163549516595	6.71321767167581	9.0244517417398	9.27016972630261	9.62609285624219
XM_044328278.1	9.51516544133843	10.7920989507147	9.29221649724618	8.60010444544511	7.57432028377537
XM_029324135.2	7.12824304817709	9.2642303029834	8.08817280148548	11.9323158940034	6.87186152544046
XM_029338670.2	8.89727707430657	9.35054426954039	6.2971018992139	9.00426243445626	10.4922633193226
XM_029337670.2	7.90441341588389	9.48429702584692	6.2971018992139	9.37051336482103	6.50817682111623
XM_029324772.2	6.2971018992139	6.2971018992139	6.2971018992139	9.37051336482103	6.4464209041903
XM_044307217.1	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139	12.6603867967028
XM_029354059.2	8.02427820868046	6.2971018992139	9.15102029130186	9.11776069280735	7.91997144276898
XM_044318176.1	7.18718940107177	10.3635030246379	7.46864586380387	8.14911188069529	7.36996500608202
XM_044326837.1	7.90441341588389	6.85892356252099	8.32007280516239	7.04234521343365	9.91231050536151
XM_029338843.2	6.2971018992139	6.2971018992139	8.49954930669646	6.2971018992139	8.31002001924431
XR_006395359.1	9.11218244298689	6.2971018992139	6.2971018992139	8.2392569587984	8.5030642436423
XM_044312415.1	6.2971018992139	6.2971018992139	8.5912847743519	6.45084827006569	8.20802764012663
XM_029344881.2	8.37191609707701	9.59199668726338	9.13712714760025	6.2971018992139	9.23018497037506
XM_029329923.2	10.3663552295662	11.0487944448512	6.75575337918579	11.3658145122852	9.89569419842469
XM_044317352.1	9.85387293474111	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139
XM_044325469.1	6.65550072131928	8.42890748338151	6.2971018992139	9.01706110595348	6.66204674720442
XM_044318463.1	10.4909645820554	10.7558442320241	7.3983684078401	7.89860201267745	9.42778831640765
XM_029345042.2	8.66028195998293	6.2971018992139	6.2971018992139	6.2971018992139	8.38148777444295
XM_044324417.1	6.78134859076431	8.20142653174934	7.69792044152325	7.38065923789324	9.67648892166555
XR_006393119.1	6.50437772945545	9.20812543420707	8.43070830433157	8.70663602506453	9.11867981869004
XM_029336079.2	7.61866261547924	6.2971018992139	8.4598342061884	6.2971018992139	9.61986045003075
XM_044307350.1	6.65550072131928	6.2971018992139	6.48500226249626	9.33650894336927	6.89045376568505
XM_044311970.1	6.65550072131928	8.24694551010193	6.2971018992139	7.19266001012528	8.8962686623209
XM_029323664.2	7.423341328387	9.02167101899931	10.4420081976239	9.39402952687649	10.0560308270545
XM_029344723.2	6.2971018992139	6.2971018992139	8.67708723139472	8.55785101228755	6.66204674720442
XM_029341604.2	9.7116545005614	7.22989471357528	9.1783964715946	9.49704497608179	7.21448113277878
XM_029335932.2	12.0457740381578	13.3374061170215	14.3542811041481	10.9017950005238	7.24792938580346
XM_044328609.1	8.56020641027556	6.6771798693634	10.8567289627522	8.2392569587984	8.44920421584279
XM_029335543.2	8.30254224740336	6.46747090534689	6.48500226249626	9.46415414433468	6.4464209041903
XM_029337017.2	9.94174895555992	8.57985536512651	6.2971018992139	8.6207373991528	9.5930618887037
XM_044318628.1	8.06808921380319	6.2971018992139	8.5964879010145	6.2971018992139	6.2971018992139
XM_044326641.1	9.61983515172096	9.82125746783143	9.49806433180641	9.66859944119708	6.87186152544046
XM_029344228.2	7.98394732738908	7.05085583852943	6.2971018992139	8.71937601762548	8.85091050840202
XM_044318510.1	8.64817597012148	9.60438544458288	9.31390786672946	6.9616920899941	9.30832234791356
XM_044322915.1	6.9633928692607	9.29274248252411	6.91598130550101	7.75677277013342	10.5503589313177
XM_029342192.2	7.00851438941176	6.2971018992139	6.2971018992139	9.07689362152058	6.87186152544046
XM_044324823.1	6.8616299786356	9.7320728766165	9.48995011519084	9.90524559870389	9.39703409990689
XM_044324854.1	8.58594051192457	7.06904291731843	7.41284868841634	7.25239163577068	10.2043053893726
XM_029331566.2	6.2971018992139	6.2971018992139	6.2971018992139	9.24229327545441	8.06260452362766
XM_044312432.1	6.55085309058955	8.62656510053819	6.2971018992139	9.83872266949128	6.4464209041903
XR_006391766.1	8.53727093248341	10.6332686917615	8.31363800428249	9.66218674082896	11.5153600157277
XM_029346094.2	7.27328771548183	10.056497429978	11.1230269736425	6.2971018992139	6.2971018992139
XM_029346819.2	8.18648418771608	9.57740450219759	9.09818740587369	9.23360263859719	6.2971018992139
XM_044325126.1	9.00190815472014	8.76893943603949	8.40692864345611	6.56314732525613	9.44203125130302
XM_044317005.1	6.2971018992139	6.2971018992139	7.99171035820656	8.7351332581101	8.8777740855634
XM_029356304.2	9.9726189460305	11.3362701303789	11.3033113010768	9.10107890567608	12.9136022196822
XM_044326347.1	11.4858495341607	11.8642249301463	12.2225317316904	11.2523934889299	8.63359146279064
XM_029338123.2	6.2971018992139	8.98372712766204	8.43070830433157	9.70803413809522	8.45651505244192
XM_029328381.2	9.20018229075635	11.9536286420791	11.7776666433359	11.8243911986307	10.7819579550627
XM_029335350.2	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139	9.52792554746025
XM_044307867.1	7.87101791933434	6.2971018992139	8.26095416573968	9.07445167396016	9.49930528089537
XM_044308866.1	9.25785055785671	11.9615962334283	10.0945304374269	10.500104482856	9.33151159829893
XM_029334623.2	6.2971018992139	8.44337182320136	7.28998106987264	8.77221600318685	6.2971018992139
XM_029349845.2	9.00424904887161	6.2971018992139	7.71937722883712	7.98618258117243	8.72892784393772
XR_006391865.1	10.5595966032518	7.22989471357528	8.32007280516239	8.637690656391	9.23224411366009
XM_029337969.2	9.68889324911506	7.67994301377296	8.05686687274314	10.370257561805	9.43492782004205
XM_044320567.1	6.89758554327552	9.96381889615572	8.47700271685056	9.4037128202182	9.66443544301128
XM_029340223.2	6.8616299786356	9.58784284810322	8.73450427482739	7.11446761414287	7.93114638577249
XM_029337786.2	6.2971018992139	7.52401790486513	6.2971018992139	7.9402865578882	8.79836042562608
XM_044319143.1	9.11434384593501	6.46747090534689	6.2971018992139	6.2971018992139	8.87244355636807
XM_029356501.2	7.7457586363475	7.43596996948775	6.2971018992139	8.96248768805904	6.2971018992139
XM_029345805.2	8.16015300630388	8.84908450014239	9.06916360232784	8.99393712952724	6.2971018992139
XM_029345754.2	8.53727093248341	6.2971018992139	6.2971018992139	8.27979893187835	8.25152907215932
XR_006396784.1	7.32294558650824	9.31058839501758	10.1415844514446	8.59315502162704	8.2256092655202
XM_044310309.1	7.77072111295733	6.63724954021237	8.87243594233169	6.2971018992139	9.54942629925413
XM_044307045.1	7.5218831456369	6.2971018992139	6.2971018992139	10.3376219509414	6.71813265985679
XM_044322081.1	6.2971018992139	6.2971018992139	8.72037824908478	6.2971018992139	6.2971018992139
XM_044318827.1	11.2613201432891	11.362999474203	7.99171035820656	10.8382950719055	10.7861051893681
XM_029347603.2	7.63976415958936	6.2971018992139	9.48451455355709	6.2971018992139	8.82903138196409
XR_006391705.1	8.09176162671152	8.54482074557969	6.2971018992139	8.76916436604368	6.83263951280062
XM_044308458.1	6.62441328112409	9.57320746918913	8.38270438107704	8.4063244792548	8.02722893599411
XM_044307215.1	13.9591256075814	14.3793008832963	12.8678981676685	13.8768857075089	10.5479167833319
XM_044324952.1	6.2971018992139	9.60232817824523	10.0820738773526	7.46621453045053	8.5980586880705
XM_029354877.2	7.31323831906553	9.83879008971621	7.32231808154843	7.49311093165354	7.65564872933224
XM_044312089.1	7.02288531650212	9.28760153533657	8.13367702884065	6.2971018992139	7.49431825748042
XM_044308886.1	8.78670681259264	9.54775986170496	7.65368070682511	6.75661446925847	8.8962686623209
XM_029346135.2	9.17146393008457	6.46747090534689	7.3983684078401	9.1689198397541	9.52291694617323
XM_029331932.2	8.50379794800896	6.2971018992139	8.8338146289149	8.73199652324936	9.37119130536815
XM_029327996.2	6.75900806837813	6.2971018992139	8.49394890705489	10.4135954145662	10.9447410418176
XM_044310523.1	6.58998317349259	6.46747090534689	7.0409673518743	10.31341095102	6.50817682111623
XM_044315810.1	8.04881348743718	6.2971018992139	6.2971018992139	6.2971018992139	8.62720107374661
XM_044311333.1	6.44373101649577	6.63724954021237	6.48500226249626	6.51442946055221	8.89364186732797
XM_029327218.2	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139	8.76119460238494
XM_029349334.2	6.2971018992139	6.2971018992139	7.35351043079691	8.83184795859091	7.71783581282942
XM_044312918.1	6.2971018992139	9.11511976813392	6.2971018992139	6.2971018992139	7.50261356229202
XM_029328862.2	8.9542333614283	9.71506479482795	6.2971018992139	9.44366916894578	9.72804948977317
XM_029343434.2	6.2971018992139	8.02079936789851	9.22831838251569	6.2971018992139	8.58489858126809
XM_044317891.1	8.39423301072542	8.30162863518931	6.2971018992139	6.2971018992139	6.2971018992139
XM_029347143.2	8.13325049222156	7.2584793431683	12.1395176202439	7.99179660467264	7.58198293955801
XM_029356345.2	9.99822735438128	6.46747090534689	9.20524405654076	9.85284051974646	9.60099669450423
XM_029342845.2	10.0822266452103	10.462557482471	10.3663900396145	9.76744215713952	7.7955971090156
XM_029352642.2	9.19815052223004	8.29087888464071	6.2971018992139	7.49311093165354	6.2971018992139
XM_029335814.2	12.1843111055812	13.1907850254409	10.1068792653438	9.39791086179957	9.63384494295524
XR_006394709.1	6.50437772945545	10.6958637351228	6.56264599733798	6.67281765224529	9.35996840507566
XM_044314357.1	8.2866007279053	6.92985113139187	10.9426056968401	8.06775100917409	10.2471522520541
XM_029324531.2	8.68417026458856	9.4548929674715	7.49537621045495	6.70273168583728	7.69750301829835
XM_044327590.1	8.44485723798758	7.37650774579873	9.37997203952152	9.45487975109644	6.69111354423175
XR_003827714.2	6.2971018992139	7.31290492646652	7.08502999080669	9.88066259068126	6.2971018992139
XM_044322110.1	9.07268888482635	11.6624423661741	11.1790226429267	10.049352552481	6.71813265985679
XM_029327699.2	9.29627721245477	9.54775986170496	11.3055993861662	9.92407643585837	6.2971018992139
XM_044310097.1	6.2971018992139	6.2971018992139	8.36423322719198	8.37789642094191	8.44553336820154
XM_029331970.2	9.28294776527816	10.186490019968	6.2971018992139	11.4461874252571	10.6882911538817
XM_044319140.1	9.37369304796512	9.70169376073741	9.33526811273275	10.4565820211623	6.2971018992139
XM_029348839.2	9.09038085517923	8.48582662033588	6.2971018992139	10.4703252294633	7.98015930248185
XM_029342261.2	6.2971018992139	6.63724954021237	9.25422967306273	10.5090077602046	8.47101503271503
XM_029329100.2	9.6584531118058	8.98051738790146	8.37657668543149	8.84635546527173	6.2971018992139
XM_044309634.1	9.38796613866499	10.3094049577682	9.22504535311838	7.9106646780969	7.65564872933224
XM_029337419.2	9.44023412562447	6.2971018992139	6.2971018992139	8.6577543240281	9.2384033599803
XM_044306864.1	6.9476050399498	7.46992945940442	6.71608297086713	10.6346983900581	9.85262172046864
XM_029343231.2	9.07491279799447	9.12093736577005	8.97824068100335	6.2971018992139	7.70432305955969
XM_044308847.1	7.26300199215167	6.90717731748215	8.08042151722871	9.96879785688965	8.69586904309399
XM_044315416.1	6.2971018992139	6.2971018992139	6.2971018992139	9.80570938646251	6.2971018992139
XM_029338768.2	9.99938051356112	12.245553940202	12.4316727693947	9.93737617408096	10.604627949772
XM_044321488.1	6.2971018992139	6.2971018992139	9.93339152326063	6.2971018992139	6.2971018992139
XR_006395108.1	9.49062869351546	9.21627999302031	6.75575337918579	9.05723616378048	7.85056348769702
XM_044324255.1	9.41260005564772	6.2971018992139	8.32007280516239	9.05475919947207	9.32189605598004
XM_044322014.1	11.1781281176087	11.4567817591358	9.01685680850591	11.1768912231647	8.47820515016182
XM_029342565.2	6.65550072131928	11.9077652051439	8.50512591337275	9.50425090812853	6.2971018992139
XR_006397671.1	9.83975930294199	7.91556769146852	7.92278127821961	7.24078813980432	7.21448113277878
XM_029345865.2	7.24204533757757	6.2971018992139	6.48500226249626	6.2971018992139	9.47182693081156
XM_029345675.2	10.3155290524802	10.4715372347579	10.6097015148683	8.04653392354122	6.2971018992139
XM_044321913.1	6.2971018992139	9.04333174022623	9.95894920260557	10.3722117818429	8.54461544239586
XM_029332807.2	6.2971018992139	6.2971018992139	7.97485124795374	6.2971018992139	8.764090051332
XR_006396781.1	15.895618620334	18.7619221174995	19.4172576966081	17.7068843603035	17.4995920582854
XM_044320633.1	9.20221109809716	6.85892356252099	9.62191939347115	7.7498803854847	8.4817854491385
XM_029344791.2	6.2971018992139	8.02749470284694	6.2971018992139	8.67752141592788	9.24860870784621
XM_044307562.1	6.2971018992139	9.47531486337157	6.2971018992139	6.2971018992139	8.98270688891534
XM_029341668.2	9.96082489268904	6.2971018992139	9.99739482870305	9.44366916894578	6.2971018992139
XM_029329861.2	9.56142561211313	7.36414192800191	9.04698870822891	10.0321158881796	10.7743234643177
XR_006391539.1	6.87990002431565	9.84227081208329	6.2971018992139	6.8688906773144	7.97481274044739
XM_044327911.1	6.2971018992139	9.04333174022623	9.35032839389677	6.2971018992139	8.12568967618009
XM_044326311.1	6.2971018992139	7.89334158505822	8.49394890705489	6.2971018992139	8.90672563583101
XM_029335446.2	11.4764057015925	8.80960370625219	11.1342300778296	9.28074496916097	10.2681038518266
XM_044316633.1	6.2971018992139	9.2431222975626	8.65241865747719	8.32765410487294	6.69111354423175
XM_044308312.1	9.03203377941108	8.05390995189958	7.36870931012492	8.59315502162704	6.2971018992139
XM_029345154.2	10.1718089426183	7.57532163916014	10.6583263426344	6.2971018992139	7.24792938580346
XM_029345247.2	6.8616299786356	7.90079763649236	8.57026577997985	8.95983410815082	11.9968932253234
XM_044321723.1	6.58998317349259	8.78757469349866	6.2971018992139	7.7498803854847	6.2971018992139
XM_044318676.1	9.71588183893959	7.95169607544904	10.2896513506782	8.75380195252343	11.2966443414275
XM_044313315.1	6.2971018992139	6.2971018992139	8.64242238204389	6.2971018992139	8.30593018426993
XM_044316221.1	6.2971018992139	6.2971018992139	6.2971018992139	9.23578038055713	6.2971018992139
XM_029340838.2	10.5588171330919	9.89683405890104	10.5568081320658	6.2971018992139	10.5584695337466
XM_029334792.2	6.2971018992139	6.2971018992139	8.84249233799277	8.74449990280167	8.98762581191836
XM_044318101.1	9.60925531425364	7.31290492646652	9.81125788384299	9.22704892809195	7.48595225173491
XM_044328386.1	6.65550072131928	6.80586559338356	6.56264599733798	6.67281765224529	9.12536196618701
XM_029331241.2	7.22054542379049	9.42952345405121	6.2971018992139	6.2971018992139	6.2971018992139
XM_044307542.1	9.25590118963344	6.2971018992139	6.2971018992139	6.2971018992139	8.23430861891491
XM_029337866.2	6.2971018992139	8.80960370625219	6.2971018992139	7.37064951390088	6.2971018992139
XM_029353956.2	6.2971018992139	8.26359967021639	8.37041973720926	9.70647764355775	9.61360045505647
XM_029326804.2	7.51404040774332	6.2971018992139	6.2971018992139	9.76744215713952	9.89054221388852
XM_044310495.1	7.44893574118875	8.50426222401717	8.49394890705489	6.2971018992139	6.2971018992139
XR_006397150.1	8.76179414512839	8.40443655618444	9.24133419671959	11.4704964841033	10.0833406328928
XM_029355359.2	9.00424904887161	6.2971018992139	8.33284604887539	8.71302110769934	6.4464209041903
XR_003825975.2	13.8019534069631	11.6957890708258	11.654479457219	9.29541713067454	10.9969385701837
XM_044314944.1	8.22917142298489	8.39948645244298	9.13712714760025	6.56314732525613	6.4464209041903
XM_044323170.1	12.2974731435571	6.83308141558058	7.10607926956873	11.177448794481	8.58489858126809
XM_044327711.1	6.68405217195263	8.98372712766204	6.56264599733798	8.42229317291121	6.2971018992139
XM_044324670.1	6.2971018992139	8.39948645244298	8.91410352263631	6.2971018992139	8.57826925634299
XM_029324547.2	8.80847300678864	6.2971018992139	7.93162137809251	8.45365371616325	8.96784359552229
XR_003827858.2	10.5934807627491	8.41428038156576	10.1737914289382	6.97864670696438	7.38877051876002
XM_044327997.1	8.78944678499491	6.53790047222735	8.13367702884065	6.2971018992139	8.59478086978104
XM_029344842.2	6.2971018992139	8.79127115358427	6.2971018992139	8.4497746987878	9.16263132624748
XR_003824870.2	7.06425400479877	9.71506479482795	6.2971018992139	6.75661446925847	6.4464209041903
XM_044319652.1	6.75900806837813	9.09456361855738	6.2971018992139	6.2971018992139	7.9422157227443
XM_044320585.1	9.28867595665777	6.2971018992139	8.9263600980553	9.19828781652911	6.2971018992139
XM_029341813.2	8.66629410738342	9.62681997621557	6.2971018992139	8.85498629780164	8.44185214974907
XM_044316637.1	7.95802848552109	10.971115741261	7.85894280622109	7.93442185356239	7.62680204418355
XM_029337112.2	6.2971018992139	6.2971018992139	9.88701892123037	8.93841864152669	10.948444847252
XM_044306766.1	9.1251005880295	6.2971018992139	9.16819350189216	8.17828872476139	9.19892699442546
XM_029326764.2	8.97350222655112	9.45717675690679	6.8576685179675	9.46045171895751	8.84547362784479
XM_044326901.1	9.14002120778193	7.96584222774053	6.2971018992139	8.5434614172721	7.55098087326177
XM_044318159.1	7.62574373329151	6.2971018992139	9.80475834905577	9.10107890567608	8.89889041643023
XM_044319733.1	13.2044581754725	13.2850471851963	13.3083852259623	13.1368426000516	10.8757391285248
XM_029337234.2	6.2971018992139	9.36280032941283	8.05686687274314	8.05718891843296	6.74347627074741
XM_044318162.1	9.91997864564837	6.2971018992139	10.1015999814032	6.99516027685181	11.2727302835642
XM_044326524.1	9.97379300048921	12.410902181534	9.97637818199222	9.85284051974646	11.1870634483594
XM_044317941.1	8.62980873004996	6.2971018992139	6.2971018992139	8.26194053781055	6.94285476565554
XM_029345680.2	6.2971018992139	8.14815434609504	6.2971018992139	8.78132981943378	7.26950277602169
XM_044324817.1	7.81310293430543	6.71321767167581	8.83816040485688	6.97864670696438	10.0093198222914
XM_029341642.2	12.998288550468	13.2057841784681	11.2111151780923	11.7581413369258	10.7923036846548
XM_029356201.2	6.2971018992139	6.2971018992139	8.30717060360492	7.42914446405737	9.13642781914867
XM_044319133.1	8.47984889375104	6.2971018992139	10.0181061617232	8.93301209316339	9.29067464362865
XM_044314767.1	6.99382294906917	8.96760292486229	6.75575337918579	8.94916817482476	8.29358132756233
XM_044324412.1	7.56020119636472	6.80586559338356	7.10607926956873	10.0808213977205	9.71350829633269
XM_029345674.2	6.2971018992139	8.97084294058559	7.32231808154843	6.2971018992139	6.2971018992139
XM_029334332.2	7.4058844348501	9.07369759008075	6.2971018992139	6.2971018992139	9.3804756064274
XM_029346374.2	8.84836703802489	6.2971018992139	9.02065950746772	7.74294465913927	8.13041047955277
XM_044321693.1	6.2971018992139	7.03217765974471	8.95054903082853	6.64024254064458	6.2971018992139
XM_029338627.2	6.2971018992139	8.94140370930044	8.18472674199126	6.2971018992139	7.85056348769702
XM_029348910.2	9.20827984194972	6.2971018992139	6.2971018992139	8.92213454986975	6.2971018992139
XR_003826400.2	9.7938965226355	10.472655759871	11.0897703049569	10.8648641500505	7.8565099329107
XM_029355180.2	6.2971018992139	7.28612344618888	7.16586959759719	9.21826243457072	6.2971018992139
XM_044325603.1	10.8066839891355	12.2068672511372	10.1121391050748	10.9748539666567	9.25671957875209
XM_044324304.1	11.2318436937676	6.2971018992139	9.304652726056	11.2587297267637	8.70798468024738
XM_044318097.1	6.2971018992139	6.53790047222735	6.56264599733798	6.2971018992139	9.1561266609776
XM_029330342.2	9.06375727805308	6.2971018992139	6.2971018992139	6.2971018992139	7.94771151250455
XM_029328797.2	9.15268384852856	8.45292622938068	9.3473292605666	7.95192888109526	6.2971018992139
XM_029323720.2	6.2971018992139	6.2971018992139	6.2971018992139	9.29541713067454	6.2971018992139
XM_029329098.2	9.62434524802536	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139
XM_029330208.2	6.8616299786356	6.2971018992139	6.48500226249626	8.90288829607405	6.2971018992139
XM_044327543.1	6.2971018992139	6.2971018992139	6.2971018992139	8.78435416808393	6.2971018992139
XM_029344463.2	6.2971018992139	7.68896046228477	8.5964879010145	6.2971018992139	6.2971018992139
XM_029358302.2	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139	9.5312547601044
XR_006396582.1	6.2971018992139	6.2971018992139	6.2971018992139	12.4461368563713	6.55549992842325
XM_029333434.2	9.46060900355626	10.5079955552616	7.27334728956406	9.64277247843859	9.23224411366009
XM_044317312.1	9.1442549354213	6.2971018992139	6.56264599733798	6.45084827006569	6.4464209041903
XM_029356502.2	8.68712658058294	8.56245401966412	7.41284868841634	6.2971018992139	6.2971018992139
XR_006393590.1	9.64224319169967	8.17803117143126	10.5243726605122	8.58616903522732	11.6242427761319
XM_044308087.1	6.2971018992139	7.80796261879997	8.29413652177559	8.61732071245915	6.2971018992139
XM_029344362.2	7.06425400479877	11.054025825566	9.62438766520709	11.1095331777115	10.2641366517769
XR_006393133.1	8.94937357484512	11.0412878914244	8.67218975041203	9.4825215874595	6.2971018992139
XM_044316331.1	8.97589193464466	6.2971018992139	6.62209733571764	8.00848181791869	7.55098087326177
XM_044318902.1	6.2971018992139	9.43880177323607	6.2971018992139	6.2971018992139	7.06426203642069
XM_029343033.2	8.11498391159692	6.2971018992139	6.2971018992139	8.90841491695406	8.70194052043098
XM_029340971.2	8.49016638305674	8.42890748338151	9.12661523342866	8.57914606944067	6.2971018992139
XM_029326703.2	8.13777511711053	9.53917433646787	8.06476929538215	11.2380341635935	11.3816889018122
XM_029327216.2	10.2969305783212	9.86981404070703	9.76735501975982	10.3235486636452	6.2971018992139
XM_029356748.2	7.06425400479877	6.74630118169939	9.78947610550377	9.82446320500729	10.5665345485878
XM_044309163.1	6.2971018992139	8.66360045803457	6.2971018992139	6.2971018992139	6.2971018992139
XM_044317748.1	6.2971018992139	9.20266241316648	9.16134967186505	9.10347435304501	9.12091078181042
XM_029332492.2	6.2971018992139	8.97084294058559	10.423826345392	9.15745719184054	10.206375088227
XM_029329628.2	7.10331821745193	8.98051738790146	7.01783313691284	9.40949090642584	7.00636603271817
XM_029357431.2	7.24204533757757	6.2971018992139	7.76106696591084	8.98614197467518	8.63359146279064
XM_029343184.2	9.09914272467705	6.2971018992139	9.38582632314005	9.3998475129042	8.78133371050766
XM_044308776.1	6.2971018992139	7.58527883240383	7.44115594642589	8.35302082143215	9.11867981869004
XM_029341717.2	7.41465352762815	10.1589170990338	6.2971018992139	10.484840898859	10.493110043416
XM_029334458.2	6.2971018992139	6.2971018992139	8.5217151439592	8.50678513954686	6.2971018992139
XM_044309132.1	6.89758554327552	7.86302672789113	10.4195975764912	9.02721511637507	9.74673284220482
XM_029337870.2	6.9476050399498	6.2971018992139	8.82945491642134	6.2971018992139	9.1776915045257
XM_044327637.1	9.03889332697096	8.9314484960905	6.2971018992139	6.2971018992139	8.67748803773815
XM_044328295.1	7.58251515867005	6.71321767167581	7.52139819551371	7.60983788292433	9.68992758821831
XM_029338410.2	6.87990002431565	9.51309969626296	8.85540600330345	6.64024254064458	9.74673284220482
XM_044313467.1	7.28345048684314	6.46747090534689	7.6075148994097	9.50604664830062	7.2030198899752
XM_044321002.1	7.67402298634037	6.2971018992139	6.2971018992139	9.70803413809522	9.56736683102959
XM_029324485.2	8.33383963450639	9.76181488018313	9.55359255169572	6.67281765224529	7.36041491953801
XM_044312188.1	7.22054542379049	6.46747090534689	7.65368070682511	9.58117730982347	9.43670704502292
XM_044313670.1	9.52002194590815	9.5370197671789	9.03200505541632	8.84057101840439	6.4464209041903
XM_044318632.1	9.53768738799267	9.68625648742282	9.05441996882894	6.60416027494879	7.62680204418355
XR_003826581.2	9.32998076658282	6.99318793017838	9.29533593891698	6.99516027685181	6.71813265985679
XM_044328088.1	9.19203735976078	6.2971018992139	7.27334728956406	6.2971018992139	8.21684925818548
XM_044329262.1	7.12824304817709	12.6208853254838	9.62685163686666	10.3154442440838	10.384106516185
XM_029327578.2	8.85098547947589	8.08613877788676	6.2971018992139	7.11446761414287	6.2971018992139
XM_044321863.1	10.3928593888142	11.4288802003831	9.58943346309163	7.84905130538157	8.30593018426993
XM_044319479.1	9.75610925758942	10.8474077562086	9.83271075901548	10.4657587813507	7.03593004678199
XM_029327693.2	8.92976031104829	8.33855514538228	9.87673482660054	6.2971018992139	9.65075147925526
XM_044311336.1	8.60491863581952	9.97018845907368	10.2787901046159	9.5828778260078	6.69111354423175
XM_044316714.1	8.11498391159692	7.35160523934419	6.2971018992139	8.84635546527173	10.0990333655277
XM_044320175.1	6.2971018992139	6.2971018992139	9.85174534804825	6.45084827006569	9.7819852806128
XM_044318675.1	9.17560303821368	6.2971018992139	6.2971018992139	8.11923018594425	7.71110044315307
XM_029340699.2	7.6327773211434	7.21522197182753	11.2575571952217	7.11446761414287	10.7081025926639
XM_029351084.2	8.2333613110325	6.2971018992139	8.5808169268787	6.2971018992139	8.11141756263551
XM_044323614.1	9.16314855095061	6.2971018992139	6.2971018992139	8.52157846192821	9.32189605598004
XM_029326997.2	8.03415235097723	10.2648633206684	9.72205072760278	10.0358270306462	10.8679362159605
XM_029347157.2	6.2971018992139	9.26684650131686	8.96248534094191	8.94111393753584	9.69141293434074
XR_006393125.1	6.55085309058955	7.0129697185106	9.07647684968144	7.04234521343365	8.88837307284084
XM_044323389.1	8.73641343548749	8.45292622938068	8.93850793245946	6.2971018992139	8.02208945398215
XM_044321714.1	6.2971018992139	11.8428145184543	11.7130878857657	11.8873887707364	11.7595682684714
XM_029326850.2	8.20373415980982	9.5065049886317	8.58606117440553	10.7748129443679	8.42702227364577
XM_044326924.1	6.2971018992139	6.2971018992139	8.885070251481	7.39056090229182	6.95934531852249
XM_029355610.2	6.2971018992139	6.2971018992139	7.18480721065952	9.10586566421638	7.66273921360381
XM_029339721.2	9.17146393008457	6.2971018992139	6.2971018992139	9.23795472674914	6.76741548850641
XM_044318830.1	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139	8.90411888307515
XM_029330716.2	6.2971018992139	8.62238588695142	7.94039527034536	6.2971018992139	6.2971018992139
XM_029338694.2	7.12824304817709	6.2971018992139	9.58690334179676	6.64024254064458	7.85056348769702
XM_044306861.1	9.10350295237023	7.22989471357528	6.2971018992139	6.2971018992139	6.2971018992139
XM_029332132.2	6.2971018992139	7.64309246294734	9.58943346309163	6.2971018992139	10.4614434166536
XM_029336887.2	9.5970663191386	8.00048607170948	9.15102029130186	10.3336151050587	10.8215552088536
XM_044307412.1	8.58275094549381	9.83530082388368	9.27651399881739	11.0883394596793	8.49246800476506
