POR.71	POR.73	POR.76	POR.79	POR.82
lncRNA_5147	7.94962040416508	7.25598341621852	6.7908442705163	5.67323080853507	10.0082602028852
lncRNA_5157	4.64212721338258	2.91159056955	2.91159056955	2.91159056955	6.15568742754393
lncRNA_5160	4.69269040466562	9.0543875435038	5.12887937791135	6.18502168939741	5.62362081695026
lncRNA_5164	6.03066144488668	7.97395942376885	5.19869289863191	8.98200632510907	7.87709025379112
lncRNA_5166	2.91159056955	2.91159056955	6.36380870910614	2.91159056955	2.91159056955
lncRNA_5168	3.57617239538529	4.12847107793784	9.39403774142072	3.78648028173444	3.50954823145356
lncRNA_5174	7.87660425367135	7.51725121976735	5.10476131423676	7.65563801864654	8.47495323456518
lncRNA_5175	5.48087201600156	5.32686792854306	2.91159056955	4.59173602366875	6.49943183459845
lncRNA_5177	3.57617239538529	5.79890681248283	6.25210147631673	5.12186489468587	2.91159056955
lncRNA_5178	5.45358359988478	2.91159056955	6.15365341783658	4.68274108471068	4.27291578876788
lncRNA_5191	3.84349699047896	4.12847107793784	6.32419924126406	2.91159056955	3.75138928878803
lncRNA_5205	7.84121999308988	6.63888043140405	8.09276305053807	4.1312693508544	8.22590633632414
lncRNA_5212	2.91159056955	8.24109491989785	6.25210147631673	2.91159056955	6.02944904275993
lncRNA_5213	4.28179693445021	4.12847107793784	6.55536770325542	7.02414977870613	5.60383771220446
lncRNA_5216	7.16845984715469	5.17784385082861	2.91159056955	4.84662961631822	7.21984022587324
lncRNA_5217	4.04361933555739	2.91159056955	5.92004155773983	2.91159056955	4.57392895678812
lncRNA_5218	11.1520255042086	13.1335913734333	5.74949256357147	11.9072339739812	11.556423633521
lncRNA_5224	6.03066144488668	8.09883555915204	2.91159056955	3.53489509492633	5.38848551109993
lncRNA_5227	2.91159056955	7.27378112713056	6.88194953602824	3.78648028173444	6.61076244680888
lncRNA_5239	6.27985496015544	2.91159056955	2.91159056955	8.18074869660765	2.91159056955
lncRNA_5240	3.38357917975982	7.16352629648624	6.90885344181278	7.11630864602937	4.65904328198589
lncRNA_5244	7.03136756748056	4.58806019480081	4.976993211587	8.39164503415331	8.16455591224026
lncRNA_5253	2.91159056955	5.64028888195303	5.08019122526968	2.91159056955	4.21361619960862
lncRNA_5256	5.03675866923497	2.91159056955	6.15365341783658	5.90085335642726	5.75468968811519
lncRNA_5266	12.9675699291306	12.3493579061284	8.84006779262698	11.9453057942167	13.1176563394132
lncRNA_5269	12.2293839001814	13.4521156190949	5.24327210812104	13.5835334035304	4.84894910293281
lncRNA_5270	3.38357917975982	3.62779260287563	3.30144420015574	6.559689104888	2.91159056955
lncRNA_5277	8.34912298454399	6.36636773036247	9.6537204754142	9.908034100466	8.58746382593991
lncRNA_5289	9.41208791932788	6.81982265516788	10.1707649184618	8.61812128923029	5.47874561919825
lncRNA_5293	6.29500371589086	6.89086619396226	6.81949979905438	6.18502168939741	2.91159056955
lncRNA_5296	3.57617239538529	8.41125669018305	3.46127493295422	2.91159056955	3.33591238883686
lncRNA_5297	10.6478168404925	7.86092903673452	11.9080935825069	9.09923647611206	10.9468959456038
lncRNA_5303	8.3053004752044	2.91159056955	7.46515953980744	6.81987860941609	8.03702159291623
lncRNA_5304	4.04361933555739	2.91159056955	3.58282261966816	2.91159056955	9.9851141485552
lncRNA_5306	3.94919397973554	9.61716694034789	3.46127493295422	4.1312693508544	4.32907995758049
lncRNA_5313	7.46294603472441	2.91159056955	2.91159056955	3.78648028173444	2.91159056955
lncRNA_5315	9.21311065599087	9.33372643133894	4.77356814744222	10.1840506880549	9.9444129968395
lncRNA_5317	9.48752297183143	7.77617241055221	6.5468076450861	4.1312693508544	10.1672454021833
lncRNA_5318	3.57617239538529	2.91159056955	5.95961123280146	2.91159056955	2.91159056955
lncRNA_5328	7.62636919730111	6.18881335436372	2.91159056955	5.49757440625802	2.91159056955
lncRNA_5329	9.15465156474454	5.52341070022432	9.2416264331752	8.48654630292074	8.93737799437605
lncRNA_5330	2.91159056955	5.79890681248283	2.91159056955	2.91159056955	2.91159056955
lncRNA_5333	6.76535569090209	3.91456550627732	2.91159056955	6.06575114622708	4.0114614851794
lncRNA_5339	5.36826505520858	2.91159056955	4.94985218400036	2.91159056955	5.07435387715066
lncRNA_5341	2.91159056955	2.91159056955	2.91159056955	3.78648028173444	7.25750894345599
lncRNA_5342	8.11955182502732	10.3549810209245	3.46127493295422	9.20764941346164	3.50954823145356
lncRNA_5343	4.74123675000415	2.91159056955	6.35400956682105	2.91159056955	5.89073484015387
lncRNA_5344	5.2128346745176	4.3040651443475	6.57233502259565	2.91159056955	4.21361619960862
lncRNA_5345	2.91159056955	2.91159056955	5.90659904574997	2.91159056955	4.08359035993083
lncRNA_5353	4.1294480663812	6.22615119323109	4.92212372883274	4.92116501146985	2.91159056955
lncRNA_5356	2.91159056955	2.91159056955	6.46735858765644	6.46903883988743	6.19537372179321
lncRNA_5366	2.91159056955	7.10505025091208	2.91159056955	2.91159056955	6.60099340227499
lncRNA_5376	5.74987478968113	5.4610041760932	2.91159056955	4.1312693508544	7.55327457280026
lncRNA_5377	11.6359107765862	10.5892663797525	7.30761659378227	10.180508075341	12.0686170211389
lncRNA_5378	8.81004016736178	6.61105225476326	3.77312592171515	8.09296083857583	8.547559519843
lncRNA_5379	2.91159056955	5.25443497221007	5.48350990560949	3.78648028173444	2.91159056955
lncRNA_5381	4.35043655675275	5.98567400919295	7.39092880818774	7.34924131119166	5.68132122316871
lncRNA_5383	2.91159056955	3.91456550627732	3.9252104338876	2.91159056955	6.93198399790501
lncRNA_5387	8.82045282038916	4.4549141649719	2.91159056955	4.76739649730317	4.43343899374838
lncRNA_5390	4.53410017156446	10.0649646014703	3.77312592171515	4.38535021773738	4.48219424193685
lncRNA_5394	11.0373404106169	10.5732246182433	9.57747515663304	10.0622909088822	7.68799002252163
lncRNA_5408	3.57617239538529	2.91159056955	2.91159056955	5.96915659883139	2.91159056955
lncRNA_5412	10.9200236908721	11.8130022514255	7.17004505717236	11.7625071832551	10.9711285793457
lncRNA_5419	6.38264570348496	2.91159056955	2.91159056955	5.75332114573278	2.91159056955
lncRNA_5428	7.3158820385274	9.86863301696522	6.67795726202204	2.91159056955	3.50954823145356
lncRNA_5434	6.43820407702179	2.91159056955	6.28345102654955	6.70564854140298	6.56123352002684
lncRNA_5446	2.91159056955	2.91159056955	2.91159056955	2.91159056955	5.90684384967433
lncRNA_5449	2.91159056955	5.25443497221007	2.91159056955	6.21332787435916	5.47874561919825
lncRNA_5451	7.59027076033768	8.57063620532388	5.38854751380054	7.93359788568923	7.88111203752404
lncRNA_5452	7.36659438148981	5.98567400919295	3.46127493295422	6.70564854140298	5.29176668011903
lncRNA_5455	5.27718725711826	4.81671016718112	8.80838875708322	7.50492256208865	5.954086700302
lncRNA_5456	4.04361933555739	3.91456550627732	7.80934581641823	6.97574850325922	3.84733742796277
lncRNA_5462	3.94919397973554	2.91159056955	2.91159056955	4.92116501146985	5.70003106477085
lncRNA_5467	4.87640732407492	2.91159056955	6.23080913244734	3.53489509492633	3.75138928878803
lncRNA_5471	7.92085671243521	8.51944305157898	4.11314116439085	5.34920835960144	5.70003106477085
lncRNA_5474	7.86154593426978	10.7421707320805	9.64776698677671	5.34920835960144	6.23397543012623
lncRNA_5475	6.61716326665198	7.35960422223683	8.80125344248402	5.49757440625802	5.99978806991333
lncRNA_5478	5.89731044399017	5.52341070022432	2.91159056955	2.91159056955	3.75138928878803
lncRNA_5481	5.74987478968113	6.33259287517273	2.91159056955	5.44989817455058	4.77644839085801
lncRNA_5495	7.83094838059108	5.17784385082861	2.91159056955	7.50492256208865	3.93323174388369
lncRNA_5512	6.42451687966599	5.69520581556316	3.77312592171515	2.91159056955	5.68132122316871
lncRNA_5519	5.99383769485111	4.12847107793784	3.30144420015574	5.79169575131372	3.75138928878803
lncRNA_5522	6.24906229867705	5.39559741635735	4.11314116439085	2.91159056955	4.77644839085801
lncRNA_5523	4.28179693445021	5.25443497221007	4.94985218400036	2.91159056955	6.86838653863947
lncRNA_5537	3.57617239538529	7.51725121976735	5.60624525096135	6.60293828596394	6.55111772690267
lncRNA_5542	2.91159056955	2.91159056955	6.0720325369006	2.91159056955	2.91159056955
lncRNA_5544	7.04923825171855	8.78396385085882	4.976993211587	6.83805996001148	7.36492597625339
lncRNA_5547	9.93591714194307	2.91159056955	3.46127493295422	4.38535021773738	3.93323174388369
lncRNA_5550	4.99850681001876	6.93634179703521	8.57728797921277	6.44544408466779	6.02944904275993
lncRNA_5562	7.52801724862869	4.12847107793784	5.10476131423676	2.91159056955	7.88111203752404
lncRNA_5564	6.81849479233396	4.81671016718112	3.30144420015574	4.1312693508544	3.64138343039457
lncRNA_5565	7.37369504645185	6.49396416592495	4.5299078303158	4.38535021773738	6.64918278707218
lncRNA_5569	5.17945191567023	3.91456550627732	7.22986472533326	3.78648028173444	2.91159056955
lncRNA_5571	6.948071063455	2.91159056955	6.29374848902131	5.79169575131372	4.73854852480381
lncRNA_5574	4.35043655675275	3.91456550627732	2.91159056955	2.91159056955	6.01469687478074
lncRNA_5577	5.42573642562889	6.18881335436372	4.92212372883274	2.91159056955	6.68659546395181
lncRNA_5582	7.58416528230053	2.91159056955	7.41454040852621	9.13994029890505	7.55327457280026
lncRNA_5604	6.97637813642078	9.07479094046875	10.0329179020048	7.31078635757133	10.1289002394009
lncRNA_5608	3.38357917975982	4.4549141649719	8.28155938472729	7.32371940465029	8.51947016508037
lncRNA_5610	3.57617239538529	5.98567400919295	2.91159056955	3.53489509492633	5.66235459428506
lncRNA_5615	5.83602418104931	2.91159056955	5.95961123280146	5.05835169813235	5.78996783351625
lncRNA_5620	7.48932898652152	2.91159056955	7.07832493861904	4.59173602366875	4.08359035993083
lncRNA_5624	6.4916718623538	10.1027075834843	7.29239938476556	7.11630864602937	7.95927501666348
lncRNA_5631	4.95908698043493	7.67277185174804	3.58282261966816	4.38535021773738	4.52896401614159
lncRNA_5632	8.3776147641707	9.08488539922455	3.46127493295422	4.38535021773738	3.33591238883686
lncRNA_5640	5.93672343887363	5.09654427853507	3.30144420015574	3.53489509492633	2.91159056955
lncRNA_5643	2.91159056955	2.91159056955	5.94654520483082	2.91159056955	5.29176668011903
lncRNA_5647	2.91159056955	2.91159056955	6.72418812429967	2.91159056955	5.26645821496714
lncRNA_5654	9.14432848816	9.3547353732534	6.119250292973	9.19013712782136	7.82375822585136
lncRNA_5657	3.57617239538529	2.91159056955	6.74675413948086	6.60293828596394	2.91159056955
lncRNA_5660	3.94919397973554	8.07876030072967	8.04520978349796	6.89125729548517	4.84894910293281
lncRNA_5662	2.91159056955	2.91159056955	6.48540126626082	2.91159056955	2.91159056955
lncRNA_5663	7.01327123228033	7.35960422223683	3.85266764087493	3.78648028173444	7.29421457543154
lncRNA_5665	10.8588453308944	9.7178897463037	7.09011590155262	9.83103862413574	10.2386603723204
lncRNA_5676	14.2273374708406	14.4995773593152	10.8728325220953	13.5788316291692	13.6335611091044
lncRNA_5677	2.91159056955	2.91159056955	5.8086932443744	2.91159056955	3.50954823145356
lncRNA_5679	2.91159056955	2.91159056955	7.50088513906176	7.02414977870613	2.91159056955
lncRNA_5680	2.91159056955	2.91159056955	6.37354063655921	5.29589859098301	2.91159056955
lncRNA_5684	11.6214725112927	12.0230979850994	9.0815282944657	10.0468086020341	11.5985138853919
lncRNA_5685	8.78898652194913	7.65930827275811	5.74949256357147	8.79538638760943	8.9257526747265
lncRNA_5688	5.53386364669006	10.3276167496001	4.80471971721775	7.18882738441886	6.87649250005915
lncRNA_5699	3.38357917975982	2.91159056955	5.62291587665452	2.91159056955	4.84894910293281
lncRNA_5701	2.91159056955	2.91159056955	5.68765244933362	2.91159056955	2.91159056955
lncRNA_5704	4.53410017156446	2.91159056955	6.71658618725918	3.78648028173444	4.48219424193685
lncRNA_5709	10.2878375662259	4.3040651443475	2.91159056955	9.61969703246562	3.33591238883686
lncRNA_5719	2.91159056955	2.91159056955	2.91159056955	2.91159056955	6.10097355459517
lncRNA_5730	3.38357917975982	4.12847107793784	3.46127493295422	8.4398765934062	2.91159056955
lncRNA_5734	8.45318164716168	5.58309289154598	2.91159056955	7.7638883739953	8.3442014384637
lncRNA_5738	4.20843266361047	9.27762637986594	6.22004152011466	3.53489509492633	3.84733742796277
lncRNA_5741	5.14520522468208	6.74506404827206	7.2083994939639	2.91159056955	4.32907995758049
lncRNA_5746	2.91159056955	6.36636773036247	2.91159056955	4.1312693508544	3.33591238883686
lncRNA_5747	8.61447607189348	11.1225501866287	6.02317502019533	9.23181477619472	10.1868541450785
lncRNA_5756	4.64212721338258	5.00985981855357	6.53819582328732	7.70585431236781	5.04446734317878
lncRNA_5760	2.91159056955	4.81671016718112	5.8086932443744	2.91159056955	3.84733742796277
lncRNA_5761	4.47611101867247	7.63199712644967	5.97255653946305	3.78648028173444	5.62362081695026
lncRNA_5766	6.1187098426467	2.91159056955	4.40779472717075	5.18244865160914	6.4674945254265
lncRNA_5771	4.83295371173662	2.91159056955	2.91159056955	6.7253324709081	5.70003106477085
lncRNA_5772	7.68459045083208	7.10505025091208	4.70880727723444	3.53489509492633	4.69944382855912
lncRNA_5773	6.29500371589086	8.40320926181187	7.22986472533326	2.91159056955	3.64138343039457
lncRNA_5785	3.57617239538529	2.91159056955	6.30397162691244	4.92116501146985	4.73854852480381
lncRNA_5791	3.72205042109823	2.91159056955	6.34414225911307	3.78648028173444	4.61724400535744
lncRNA_5793	2.91159056955	7.2012268321071	6.1422787139846	6.29499755264482	3.50954823145356
lncRNA_5795	2.91159056955	2.91159056955	2.91159056955	2.91159056955	5.64312372423398
lncRNA_5810	7.15202300216521	5.64028888195303	7.78421122731262	8.92808916231637	8.17441819034809
lncRNA_5812	6.58066278957531	2.91159056955	2.91159056955	4.92116501146985	5.26645821496714
lncRNA_5816	7.59635043062878	6.26252828855251	5.19869289863191	8.4398765934062	8.14127793884758
lncRNA_5818	6.60509999187673	4.81671016718112	2.91159056955	2.91159056955	5.54271963354062
lncRNA_5822	5.83602418104931	3.91456550627732	2.91159056955	2.91159056955	6.07279859326833
lncRNA_5830	4.53410017156446	3.62779260287563	2.91159056955	5.67323080853507	5.68132122316871
lncRNA_5831	5.07391591203039	6.55371108074565	2.91159056955	6.85601308987476	6.62046500774762
lncRNA_5834	9.82783886858608	5.74802514363803	3.9252104338876	9.64819182012187	7.04411326868577
lncRNA_5837	4.74123675000415	2.91159056955	5.92004155773983	4.26592635734076	2.91159056955
lncRNA_5838	4.20843266361047	4.3040651443475	6.84062076906316	4.4931606614107	2.91159056955
lncRNA_5839	3.57617239538529	3.62779260287563	3.58282261966816	8.39776298793895	5.56339630357428
lncRNA_5842	4.47611101867247	4.58806019480081	5.1525630955435	2.91159056955	6.45668736430682
lncRNA_5843	5.79361654968835	4.12847107793784	2.91159056955	4.38535021773738	6.29605898272918
lncRNA_5847	4.35043655675275	6.15046152545549	5.99809400948724	2.91159056955	4.08359035993083
lncRNA_5852	2.91159056955	7.40874007935264	2.91159056955	4.92116501146985	4.65904328198589
lncRNA_5853	2.91159056955	6.77042057244252	2.91159056955	2.91159056955	2.91159056955
lncRNA_5855	7.91113969970629	6.55371108074565	4.94985218400036	8.6076039328456	2.91159056955
lncRNA_5857	5.24539914686109	5.58309289154598	4.67509594832318	8.15207637845177	4.52896401614159
lncRNA_5858	7.13539565357186	5.69520581556316	4.67509594832318	8.18782849679473	4.52896401614159
lncRNA_5864	6.24906229867705	6.22615119323109	6.02317502019533	5.79169575131372	2.91159056955
lncRNA_5866	4.78794081300805	4.3040651443475	4.64042026549017	8.80001232436311	5.18751749642766
lncRNA_5867	4.04361933555739	2.91159056955	5.82310782367631	2.91159056955	2.91159056955
lncRNA_5868	3.94919397973554	2.91159056955	6.75419761707682	2.91159056955	2.91159056955
lncRNA_5881	7.94962040416508	5.32686792854306	6.87514378238585	6.559689104888	8.8621166435615
lncRNA_5882	8.6263951484097	9.45930602863738	5.63938708430054	8.09296083857583	8.41522358377376
lncRNA_5887	6.03066144488668	6.15046152545549	2.91159056955	4.84662961631822	5.82437290597991
lncRNA_5889	7.07563336139166	4.3040651443475	3.77312592171515	7.51622774715055	7.31817391946833
lncRNA_5896	11.6121406284266	11.3808970984017	6.59741306685792	11.5393765760786	11.5026749839819
lncRNA_5905	2.91159056955	5.69520581556316	2.91159056955	2.91159056955	2.91159056955
lncRNA_5908	9.19321888478676	9.52379600977647	9.30856739345563	4.1312693508544	4.32907995758049
lncRNA_5917	8.53133683361532	11.6636052974438	8.94899682187052	11.8182810749863	8.51947016508037
lncRNA_5935	5.39730574853156	2.91159056955	5.221169292041	5.44989817455058	6.15568742754393
lncRNA_5952	5.6096936196751	2.91159056955	4.976993211587	6.559689104888	7.01505967313685
lncRNA_5957	2.91159056955	8.46636465147047	8.48677604027358	8.78608975043926	8.68953566657858
lncRNA_5960	12.2252276775989	8.91987729468056	11.5060132931203	9.75685489136949	11.9490772279683
lncRNA_5963	2.91159056955	2.91159056955	6.15365341783658	2.91159056955	2.91159056955
lncRNA_5964	4.04361933555739	2.91159056955	7.99915603427093	2.91159056955	2.91159056955
lncRNA_5968	6.03066144488668	6.49396416592495	4.40779472717075	5.96915659883139	2.91159056955
lncRNA_5969	2.91159056955	3.91456550627732	2.91159056955	4.76739649730317	5.9227693507585
lncRNA_5970	6.51767047774342	6.11103780983614	3.46127493295422	6.92565437543547	8.94891034141571
lncRNA_5971	6.30999216904772	2.91159056955	2.91159056955	5.8290396088901	3.64138343039457
lncRNA_5974	7.86154593426978	4.58806019480081	3.85266764087493	10.9539010056651	3.33591238883686
lncRNA_5975	2.91159056955	2.91159056955	2.91159056955	6.70564854140298	2.91159056955
lncRNA_5976	5.36826505520858	2.91159056955	2.91159056955	7.91664703707022	2.91159056955
lncRNA_5983	4.95908698043493	10.182421719223	5.34861675423439	7.07096959738284	11.3490734481723
lncRNA_5986	6.2334109660423	4.58806019480081	8.45074308702217	7.00819700424815	6.68659546395181
lncRNA_5987	6.10153526592441	7.5757682300749	7.96122243148142	5.24038058342121	2.91159056955
lncRNA_5991	7.03136756748056	8.88563799243374	6.15365341783658	10.4469414963206	6.5712779837102
lncRNA_5992	3.72205042109823	3.62779260287563	3.46127493295422	7.18882738441886	3.84733742796277
lncRNA_5993	8.86388641367429	10.1150722765983	6.66220814084112	8.07015173663738	9.27479946225928
lncRNA_5994	6.53049383267901	4.7077317472199	2.91159056955	2.91159056955	5.26645821496714
lncRNA_6003	5.63406806954415	3.62779260287563	5.94654520483082	2.91159056955	4.57392895678812
lncRNA_6007	2.91159056955	6.39935727109894	6.08398625399127	5.8290396088901	2.91159056955
lncRNA_6018	7.72398743071844	8.20451125968009	2.91159056955	4.38535021773738	5.9227693507585
lncRNA_6025	4.35043655675275	13.9774708172841	4.8351123767063	6.60293828596394	5.10357154512729
lncRNA_6029	5.03675866923497	6.61105225476326	7.21379597134654	8.81380174803221	6.29605898272918
lncRNA_6049	6.18538963310169	6.66617604629104	2.91159056955	3.53489509492633	6.30815558063395
lncRNA_6055	4.28179693445021	4.81671016718112	3.46127493295422	2.91159056955	6.94745149799748
lncRNA_6057	9.25784661870964	8.60612073994817	9.59614495137242	9.79442359193841	6.67733384625014
lncRNA_6060	6.65275262869531	3.91456550627732	6.13081152264649	6.80146310862086	3.75138928878803
lncRNA_6061	4.20843266361047	5.8954089016236	5.68765244933362	2.91159056955	4.32907995758049
lncRNA_6062	5.95602134157608	4.81671016718112	2.91159056955	7.1013543434699	2.91159056955
lncRNA_6068	6.36840965282214	2.91159056955	6.84759234437361	3.53489509492633	3.33591238883686
lncRNA_6079	3.84349699047896	2.91159056955	6.63825363198432	3.53489509492633	2.91159056955
lncRNA_6081	2.91159056955	7.97395942376885	2.91159056955	2.91159056955	2.91159056955
lncRNA_6087	6.20157875131141	2.91159056955	2.91159056955	3.53489509492633	4.38248546720661
lncRNA_6094	2.91159056955	7.30872813530233	2.91159056955	4.1312693508544	2.91159056955
lncRNA_6097	3.72205042109823	2.91159056955	6.41181451993191	4.76739649730317	6.73202317716536
lncRNA_6102	9.49241442764277	7.5613606929279	3.99218386123455	8.73868559128055	9.22350073236426
lncRNA_6105	8.56578916905642	8.19521834246202	4.92212372883274	7.71569064187688	8.49607373587784
lncRNA_6109	7.45627393779874	6.33259287517273	3.46127493295422	6.76390474466255	8.18746374950878
lncRNA_6110	9.0742776728605	7.88425611019594	3.46127493295422	8.6796633497318	10.4623024567196
lncRNA_6112	4.35043655675275	2.91159056955	5.8086932443744	2.91159056955	2.91159056955
lncRNA_6117	4.87640732407492	4.7077317472199	6.29374848902131	2.91159056955	5.21435501427092
lncRNA_6121	7.35228689374897	6.26252828855251	3.30144420015574	2.91159056955	2.91159056955
lncRNA_6133	4.20843266361047	4.3040651443475	7.11917599833656	6.66544728822356	5.16012499467484
lncRNA_6136	2.91159056955	8.32016250500948	6.58910265641334	2.91159056955	2.91159056955
lncRNA_6149	5.48087201600156	2.91159056955	5.12887937791135	2.91159056955	4.69944382855912
lncRNA_6160	4.5893436901505	6.39935727109894	2.91159056955	5.34920835960144	6.95512304357439
lncRNA_6163	7.74054716624167	2.91159056955	5.85149705172978	2.91159056955	3.50954823145356
lncRNA_6170	6.91919313313845	4.4549141649719	2.91159056955	4.1312693508544	7.50714861342636
lncRNA_6176	6.36840965282214	7.8491222150007	4.11314116439085	5.24038058342121	4.69944382855912
lncRNA_6178	7.83609334806734	5.74802514363803	4.40779472717075	5.71385500769081	7.6125609837123
lncRNA_6179	5.72747583272783	2.91159056955	5.36872975746869	2.91159056955	2.91159056955
lncRNA_6180	5.95602134157608	3.62779260287563	5.7342893950799	2.91159056955	6.15568742754393
lncRNA_6188	5.89731044399017	10.1002218759444	8.99818534183312	8.99819865702032	9.37222769385895
lncRNA_6190	12.7231917625357	8.80243525951937	8.70704063417871	11.636950757205	12.3266179257515
lncRNA_6197	8.85884396478134	4.3040651443475	3.58282261966816	8.25002830650895	7.07962121465686
lncRNA_6198	9.22687343517432	8.98600941560079	5.98538339624628	8.86767737061996	6.91634757592542
lncRNA_6199	8.88388170471656	2.91159056955	6.60567530561087	2.91159056955	3.33591238883686
lncRNA_6201	2.91159056955	6.58267006710297	5.2650144362042	2.91159056955	2.91159056955
lncRNA_6207	8.52179605494944	4.81671016718112	5.50173213833602	7.07096959738284	9.02715325745918
lncRNA_6212	7.36659438148981	4.12847107793784	2.91159056955	2.91159056955	5.80727669986738
lncRNA_6213	6.89961240214389	2.91159056955	4.92212372883274	3.78648028173444	2.91159056955
lncRNA_6217	7.63229850239362	4.3040651443475	4.22080758096873	12.1051918852516	3.75138928878803
lncRNA_6226	7.18471052765123	4.58806019480081	6.19825704371658	4.76739649730317	7.52783192134446
lncRNA_6229	6.87976007541826	4.58806019480081	3.30144420015574	6.06575114622708	2.91159056955
lncRNA_6233	4.1294480663812	2.91159056955	6.30397162691244	5.05835169813235	5.89073484015387
lncRNA_6238	4.95908698043493	2.91159056955	8.61846979631185	3.78648028173444	2.91159056955
lncRNA_6239	4.04361933555739	2.91159056955	8.27899260356997	2.91159056955	2.91159056955
lncRNA_6240	3.57617239538529	2.91159056955	5.82310782367631	2.91159056955	2.91159056955
lncRNA_6249	9.95848051126278	4.4549141649719	5.08019122526968	10.8157237085618	9.72054202700598
lncRNA_6257	6.38264570348496	6.91378457044392	6.18723753844545	4.99158181769864	3.33591238883686
lncRNA_6259	9.97721128037794	11.5185002861368	8.01775461593274	10.8750052720997	11.0628570371106
lncRNA_6264	6.26454237128908	2.91159056955	4.8351123767063	3.78648028173444	4.21361619960862
lncRNA_6268	4.1294480663812	6.63888043140405	2.91159056955	2.91159056955	6.12859592256318
lncRNA_6281	4.04361933555739	4.81671016718112	2.91159056955	8.55383444901083	4.08359035993083
lncRNA_6282	6.18538963310169	2.91159056955	2.91159056955	2.91159056955	6.27155135948458
lncRNA_6287	3.38357917975982	2.91159056955	5.7342893950799	5.24038058342121	3.75138928878803
lncRNA_6288	2.91159056955	4.58806019480081	6.50321795654262	5.71385500769081	7.33000535779746
lncRNA_6289	2.91159056955	2.91159056955	5.8086932443744	5.12186489468587	6.39005945435537
lncRNA_6290	2.91159056955	2.91159056955	6.17613137368182	8.37313379054246	3.93323174388369
lncRNA_6295	2.91159056955	6.29799372930206	4.89377892147855	2.91159056955	3.50954823145356
lncRNA_6298	4.04361933555739	2.91159056955	5.99809400948724	2.91159056955	3.50954823145356
lncRNA_6301	8.24084473739279	5.17784385082861	3.9252104338876	7.05553228862489	8.07963380231095
lncRNA_6318	6.33950172095495	6.26252828855251	2.91159056955	6.80146310862086	6.71402514997214
lncRNA_6327	3.57617239538529	3.91456550627732	7.19208723637522	3.78648028173444	4.77644839085801
lncRNA_6328	3.57617239538529	2.91159056955	6.28345102654955	6.53756197341035	4.52896401614159
lncRNA_6335	2.91159056955	2.91159056955	5.19869289863191	2.91159056955	5.36494881169584
lncRNA_6336	4.74123675000415	6.55371108074565	5.40807907423875	3.53489509492633	2.91159056955
lncRNA_6342	5.48087201600156	3.91456550627732	2.91159056955	5.96915659883139	4.27291578876788
lncRNA_6343	4.04361933555739	2.91159056955	5.89302602068505	2.91159056955	4.32907995758049
lncRNA_6345	5.53386364669006	2.91159056955	5.89302602068505	4.1312693508544	5.62362081695026
lncRNA_6346	6.79747559709106	3.91456550627732	3.85266764087493	5.79169575131372	5.82437290597991
lncRNA_6347	4.28179693445021	5.98567400919295	6.0106905229448	2.91159056955	4.38248546720661
lncRNA_6348	4.35043655675275	5.58309289154598	6.40234233848459	2.91159056955	5.66235459428506
lncRNA_6349	5.65801883840273	5.39559741635735	6.61388993442566	2.91159056955	6.23397543012623
lncRNA_6350	4.87640732407492	6.49396416592495	6.70125981439873	2.91159056955	5.10357154512729
lncRNA_6358	5.07391591203039	6.22615119323109	6.38320627972202	2.91159056955	3.75138928878803
lncRNA_6359	9.64517640947136	8.70761677775705	6.31412152428444	8.34807636985109	8.93930646834725
lncRNA_6362	5.77191785119203	4.58806019480081	7.25101369893096	2.91159056955	4.08359035993083
lncRNA_6363	2.91159056955	6.43159773367971	2.91159056955	3.53489509492633	2.91159056955
lncRNA_6365	6.20157875131141	9.01797188362277	7.41454040852621	5.67323080853507	8.39849472539932
lncRNA_6368	8.24084473739279	2.91159056955	3.46127493295422	4.92116501146985	8.4508167780667
lncRNA_6369	6.42451687966599	2.91159056955	3.46127493295422	2.91159056955	5.9227693507585
lncRNA_6380	2.91159056955	7.44058806541011	2.91159056955	2.91159056955	2.91159056955
lncRNA_6385	5.70470883782954	6.07047909140525	2.91159056955	5.8290396088901	5.54271963354062
lncRNA_6390	3.57617239538529	2.91159056955	6.13081152264649	3.53489509492633	4.43343899374838
lncRNA_6407	3.57617239538529	6.39935727109894	5.36872975746869	4.4931606614107	3.33591238883686
lncRNA_6408	4.1294480663812	2.91159056955	2.91159056955	6.78280729194414	4.21361619960862
lncRNA_6413	8.80218103163284	6.55371108074565	8.14726643233039	9.79905162132778	4.81322442749051
lncRNA_6418	5.11004475744335	7.72540064213229	8.26608966511911	6.00209873039128	7.27597904288114
lncRNA_6420	2.91159056955	2.91159056955	3.30144420015574	2.91159056955	6.11485242329825
lncRNA_6428	2.91159056955	2.91159056955	7.27185564272364	2.91159056955	3.50954823145356
lncRNA_6434	5.85675348260109	2.91159056955	2.91159056955	2.91159056955	2.91159056955
lncRNA_6443	3.94919397973554	5.98567400919295	3.46127493295422	5.34920835960144	6.95512304357439
lncRNA_6446	2.91159056955	8.62007355073608	5.50173213833602	9.82651225031898	2.91159056955
lncRNA_6450	2.91159056955	6.36636773036247	7.75123666344034	8.56474998795691	6.84378939700828
lncRNA_6454	4.95908698043493	5.69520581556316	5.63938708430054	2.91159056955	2.91159056955
